customer_id,anno,stato
8606,2021,Single
8606,2024,Coppia
2070,2021,Single
2070,2024,Famiglia
2983,2021,Single
2983,2024,Single
5915,2021,Single
5915,2024,Coppia
9171,2021,Single
9171,2024,Single
1286,2021,Single
1286,2024,Single
8991,2021,Single
8991,2024,Coppia
8430,2021,Single
8430,2024,Coppia
1350,2021,Single
1350,2024,Single
2612,2021,Single
2612,2024,Single
9495,2021,Single
9495,2024,Famiglia
3669,2021,Single
3669,2024,Single
2222,2021,Single
2222,2024,Single
428,2021,Single
428,2024,Coppia
654,2021,Single
654,2024,Coppia
9914,2021,Single
9914,2024,Famiglia
3536,2021,Single
3536,2024,Famiglia
7737,2021,Single
7737,2024,Famiglia
3246,2021,Single
3246,2024,Coppia
4741,2021,Single
4741,2024,Coppia
9069,2021,Single
9069,2024,Single
4100,2021,Single
4100,2024,Coppia
4101,2021,Single
4101,2024,Coppia
6960,2021,Single
6960,2024,Famiglia
612,2021,Single
612,2024,Famiglia
4289,2021,Single
4289,2024,Famiglia
8571,2021,Single
8571,2024,Single
9713,2021,Single
9713,2024,Coppia
1544,2021,Single
1544,2024,Coppia
9536,2021,Single
9536,2024,Coppia
3854,2021,Single
3854,2024,Coppia
555,2021,Single
555,2024,Coppia
6366,2021,Single
6366,2024,Coppia
512,2021,Single
512,2024,Single
3207,2021,Single
3207,2024,Single
8085,2021,Single
8085,2024,Single
968,2021,Single
968,2024,Coppia
6044,2021,Single
6044,2024,Single
6880,2021,Single
6880,2024,Single
6776,2021,Single
6776,2024,Famiglia
3296,2021,Single
3296,2024,Single
8702,2021,Single
8702,2024,Famiglia
3430,2021,Single
3430,2024,Single
8871,2021,Single
8871,2024,Single
6963,2021,Single
6963,2024,Coppia
2089,2021,Single
2089,2024,Coppia
8500,2021,Single
8500,2024,Coppia
6163,2021,Single
6163,2024,Famiglia
3211,2021,Single
3211,2024,Single
9201,2021,Single
9201,2024,Single
6606,2021,Single
6606,2024,Coppia
1110,2021,Single
1110,2024,Famiglia
5729,2021,Single
5729,2024,Famiglia
7830,2021,Single
7830,2024,Single
1039,2021,Single
1039,2024,Single
1195,2021,Single
1195,2024,Single
4475,2021,Single
4475,2024,Single
9875,2021,Single
9875,2024,Famiglia
2123,2021,Single
2123,2024,Single
4983,2021,Single
4983,2024,Famiglia
8974,2021,Single
8974,2024,Single
5701,2021,Single
5701,2024,Single
935,2021,Single
935,2024,Single
6102,2021,Single
6102,2024,Famiglia
4690,2021,Single
4690,2024,Single
395,2021,Single
395,2024,Single
4686,2021,Single
4686,2024,Single
8777,2021,Single
8777,2024,Coppia
9166,2021,Single
9166,2024,Single
5981,2021,Single
5981,2024,Famiglia
9943,2021,Single
9943,2024,Famiglia
2192,2021,Single
2192,2024,Single
1298,2021,Single
1298,2024,Coppia
5045,2021,Single
5045,2024,Coppia
1163,2021,Single
1163,2024,Single
4255,2021,Single
4255,2024,Single
6373,2021,Single
6373,2024,Coppia
1528,2021,Single
1528,2024,Famiglia
4343,2021,Single
4343,2024,Single
2031,2021,Single
2031,2024,Coppia
3061,2021,Single
3061,2024,Single
59,2021,Single
59,2024,Single
2406,2021,Single
2406,2024,Single
5007,2021,Single
5007,2024,Coppia
6158,2021,Single
6158,2024,Famiglia
7376,2021,Single
7376,2024,Coppia
4507,2021,Single
4507,2024,Coppia
5215,2021,Single
5215,2024,Single
6030,2021,Single
6030,2024,Famiglia
1781,2021,Single
1781,2024,Single
5448,2021,Single
5448,2024,Single
4607,2021,Single
4607,2024,Single
6915,2021,Single
6915,2024,Coppia
677,2021,Single
677,2024,Coppia
3583,2021,Single
3583,2024,Famiglia
3654,2021,Single
3654,2024,Famiglia
7921,2021,Single
7921,2024,Coppia
9500,2021,Single
9500,2024,Coppia
2733,2021,Single
2733,2024,Single
4788,2021,Single
4788,2024,Coppia
2755,2021,Single
2755,2024,Single
2338,2021,Single
2338,2024,Coppia
3644,2021,Single
3644,2024,Single
7738,2021,Single
7738,2024,Single
5517,2021,Single
5517,2024,Single
5247,2021,Single
5247,2024,Coppia
867,2021,Single
867,2024,Coppia
4448,2021,Single
4448,2024,Famiglia
5072,2021,Single
5072,2024,Single
4882,2021,Single
4882,2024,Single
9511,2021,Single
9511,2024,Coppia
3003,2021,Single
3003,2024,Coppia
2226,2021,Single
2226,2024,Famiglia
9057,2021,Single
9057,2024,Single
4827,2021,Single
4827,2024,Coppia
7622,2021,Single
7622,2024,Famiglia
9690,2021,Single
9690,2024,Coppia
5501,2021,Single
5501,2024,Famiglia
9701,2021,Single
9701,2024,Famiglia
8479,2021,Single
8479,2024,Famiglia
5503,2021,Single
5503,2024,Single
1211,2021,Single
1211,2024,Single
9084,2021,Single
9084,2024,Single
2289,2021,Single
2289,2024,Coppia
2184,2021,Single
2184,2024,Single
2863,2021,Single
2863,2024,Single
6862,2021,Single
6862,2024,Single
2363,2021,Single
2363,2024,Single
8464,2021,Single
8464,2024,Famiglia
6333,2021,Single
6333,2024,Famiglia
4065,2021,Single
4065,2024,Famiglia
9547,2021,Single
9547,2024,Coppia
618,2021,Single
618,2024,Single
3282,2021,Single
3282,2024,Famiglia
5227,2021,Single
5227,2024,Single
3398,2021,Single
3398,2024,Single
3066,2021,Single
3066,2024,Single
767,2021,Single
767,2024,Single
7079,2021,Single
7079,2024,Famiglia
5280,2021,Single
5280,2024,Coppia
4150,2021,Single
4150,2024,Single
1145,2021,Single
1145,2024,Single
4249,2021,Single
4249,2024,Coppia
4111,2021,Single
4111,2024,Single
463,2021,Single
463,2024,Famiglia
2933,2021,Single
2933,2024,Single
4624,2021,Single
4624,2024,Single
3814,2021,Single
3814,2024,Coppia
6309,2021,Single
6309,2024,Single
4342,2021,Single
4342,2024,Coppia
5301,2021,Single
5301,2024,Coppia
6805,2021,Single
6805,2024,Famiglia
3283,2021,Single
3283,2024,Single
2575,2021,Single
2575,2024,Single
7962,2021,Single
7962,2024,Single
7880,2021,Single
7880,2024,Famiglia
829,2021,Single
829,2024,Coppia
6487,2021,Single
6487,2024,Single
7600,2021,Single
7600,2024,Single
2541,2021,Single
2541,2024,Single
5747,2021,Single
5747,2024,Famiglia
8527,2021,Single
8527,2024,Coppia
9567,2021,Single
9567,2024,Coppia
3743,2021,Single
3743,2024,Famiglia
7499,2021,Single
7499,2024,Single
3525,2021,Single
3525,2024,Famiglia
21,2021,Single
21,2024,Coppia
1916,2021,Single
1916,2024,Coppia
6572,2021,Single
6572,2024,Famiglia
9019,2021,Single
9019,2024,Single
2013,2021,Single
2013,2024,Famiglia
5406,2021,Single
5406,2024,Famiglia
1296,2021,Single
1296,2024,Single
3746,2021,Single
3746,2024,Single
592,2021,Single
592,2024,Single
1407,2021,Single
1407,2024,Coppia
222,2021,Single
222,2024,Coppia
5618,2021,Single
5618,2024,Single
6249,2021,Single
6249,2024,Famiglia
4419,2021,Single
4419,2024,Single
859,2021,Single
859,2024,Coppia
1784,2021,Single
1784,2024,Famiglia
7260,2021,Single
7260,2024,Single
6857,2021,Single
6857,2024,Single
1955,2021,Single
1955,2024,Coppia
1747,2021,Single
1747,2024,Coppia
3133,2021,Single
3133,2024,Single
8037,2021,Single
8037,2024,Single
8851,2021,Single
8851,2024,Coppia
995,2021,Single
995,2024,Coppia
6109,2021,Single
6109,2024,Coppia
731,2021,Single
731,2024,Single
6975,2021,Single
6975,2024,Single
6274,2021,Single
6274,2024,Famiglia
6752,2021,Single
6752,2024,Coppia
3510,2021,Single
3510,2024,Famiglia
3534,2021,Single
3534,2024,Single
2514,2021,Single
2514,2024,Coppia
5437,2021,Single
5437,2024,Coppia
3626,2021,Single
3626,2024,Single
466,2021,Single
466,2024,Coppia
6756,2021,Single
6756,2024,Single
6760,2021,Single
6760,2024,Coppia
7992,2021,Single
7992,2024,Single
158,2021,Single
158,2024,Single
3961,2021,Single
3961,2024,Single
8833,2021,Single
8833,2024,Famiglia
5471,2021,Single
5471,2024,Coppia
186,2021,Single
186,2024,Famiglia
1003,2021,Single
1003,2024,Single
9509,2021,Single
9509,2024,Single
5624,2021,Single
5624,2024,Single
401,2021,Single
401,2024,Single
6241,2021,Single
6241,2024,Famiglia
8941,2021,Single
8941,2024,Coppia
9933,2021,Single
9933,2024,Single
7343,2021,Single
7343,2024,Single
9833,2021,Single
9833,2024,Coppia
8467,2021,Single
8467,2024,Coppia
8757,2021,Single
8757,2024,Single
7959,2021,Single
7959,2024,Coppia
1251,2021,Single
1251,2024,Single
3144,2021,Single
3144,2024,Single
7431,2021,Single
7431,2024,Coppia
60,2021,Single
60,2024,Single
7856,2021,Single
7856,2024,Famiglia
1114,2021,Single
1114,2024,Famiglia
3058,2021,Single
3058,2024,Single
9570,2021,Single
9570,2024,Single
1329,2021,Single
1329,2024,Coppia
4996,2021,Single
4996,2024,Single
6683,2021,Single
6683,2024,Famiglia
2073,2021,Single
2073,2024,Famiglia
4794,2021,Single
4794,2024,Single
6830,2021,Single
6830,2024,Coppia
9630,2021,Single
9630,2024,Single
8219,2021,Single
8219,2024,Single
7568,2021,Single
7568,2024,Single
5923,2021,Single
5923,2024,Famiglia
1551,2021,Single
1551,2024,Single
1010,2021,Single
1010,2024,Famiglia
3756,2021,Single
3756,2024,Coppia
8682,2021,Single
8682,2024,Coppia
9343,2021,Single
9343,2024,Single
8010,2021,Single
8010,2024,Coppia
3861,2021,Single
3861,2024,Single
3149,2021,Single
3149,2024,Coppia
2520,2021,Single
2520,2024,Coppia
3128,2021,Single
3128,2024,Famiglia
9085,2021,Single
9085,2024,Famiglia
5317,2021,Single
5317,2024,Coppia
1196,2021,Single
1196,2024,Single
9051,2021,Single
9051,2024,Coppia
880,2021,Single
880,2024,Single
6990,2021,Single
6990,2024,Single
2488,2021,Single
2488,2024,Famiglia
2841,2021,Single
2841,2024,Coppia
4330,2021,Single
4330,2024,Coppia
2931,2021,Single
2931,2024,Famiglia
6425,2021,Single
6425,2024,Famiglia
2486,2021,Single
2486,2024,Single
5748,2021,Single
5748,2024,Coppia
884,2021,Single
884,2024,Single
4915,2021,Single
4915,2024,Single
6211,2021,Single
6211,2024,Single
9579,2021,Single
9579,2024,Single
212,2021,Single
212,2024,Coppia
2276,2021,Single
2276,2024,Single
2329,2021,Single
2329,2024,Famiglia
4951,2021,Single
4951,2024,Famiglia
3320,2021,Single
3320,2024,Coppia
9835,2021,Single
9835,2024,Single
4608,2021,Single
4608,2024,Coppia
1439,2021,Single
1439,2024,Coppia
468,2021,Single
468,2024,Single
5467,2021,Single
5467,2024,Single
3330,2021,Single
3330,2024,Single
5829,2021,Single
5829,2024,Coppia
8608,2021,Single
8608,2024,Single
697,2021,Single
697,2024,Single
7268,2021,Single
7268,2024,Famiglia
9145,2021,Single
9145,2024,Single
8181,2021,Single
8181,2024,Coppia
9939,2021,Single
9939,2024,Single
1315,2021,Single
1315,2024,Single
2302,2021,Single
2302,2024,Coppia
2040,2021,Single
2040,2024,Famiglia
7109,2021,Single
7109,2024,Famiglia
3667,2021,Single
3667,2024,Coppia
915,2021,Single
915,2024,Famiglia
13,2021,Single
13,2024,Coppia
8584,2021,Single
8584,2024,Coppia
6428,2021,Single
6428,2024,Single
1537,2021,Single
1537,2024,Single
737,2021,Single
737,2024,Single
8202,2021,Single
8202,2024,Coppia
8653,2021,Single
8653,2024,Coppia
454,2021,Single
454,2024,Coppia
4346,2021,Single
4346,2024,Famiglia
928,2021,Single
928,2024,Coppia
6292,2021,Single
6292,2024,Coppia
8282,2021,Single
8282,2024,Famiglia
8723,2021,Single
8723,2024,Single
6474,2021,Single
6474,2024,Coppia
38,2021,Single
38,2024,Coppia
5771,2021,Single
5771,2024,Famiglia
2555,2021,Single
2555,2024,Coppia
7633,2021,Single
7633,2024,Coppia
9999,2021,Single
9999,2024,Single
6621,2021,Single
6621,2024,Coppia
941,2021,Single
941,2024,Coppia
7399,2021,Single
7399,2024,Coppia
6129,2021,Single
6129,2024,Famiglia
9830,2021,Single
9830,2024,Single
2681,2021,Single
2681,2024,Coppia
4355,2021,Single
4355,2024,Single
3059,2021,Single
3059,2024,Single
7881,2021,Single
7881,2024,Coppia
739,2021,Single
739,2024,Coppia
539,2021,Single
539,2024,Coppia
3326,2021,Single
3326,2024,Single
4240,2021,Single
4240,2024,Single
1401,2021,Single
1401,2024,Single
4047,2021,Single
4047,2024,Single
5138,2021,Single
5138,2024,Single
4230,2021,Single
4230,2024,Single
4192,2021,Single
4192,2024,Famiglia
9143,2021,Single
9143,2024,Coppia
5539,2021,Single
5539,2024,Famiglia
2693,2021,Single
2693,2024,Coppia
5341,2021,Single
5341,2024,Coppia
9918,2021,Single
9918,2024,Single
7671,2021,Single
7671,2024,Single
9174,2021,Single
9174,2024,Coppia
1808,2021,Single
1808,2024,Single
5112,2021,Single
5112,2024,Famiglia
3990,2021,Single
3990,2024,Coppia
3456,2021,Single
3456,2024,Coppia
2908,2021,Single
2908,2024,Famiglia
6652,2021,Single
6652,2024,Coppia
8288,2021,Single
8288,2024,Famiglia
6245,2021,Single
6245,2024,Coppia
2698,2021,Single
2698,2024,Single
4017,2021,Single
4017,2024,Coppia
4340,2021,Single
4340,2024,Coppia
4646,2021,Single
4646,2024,Coppia
7740,2021,Single
7740,2024,Coppia
7092,2021,Single
7092,2024,Single
4693,2021,Single
4693,2024,Single
1740,2021,Single
1740,2024,Famiglia
5407,2021,Single
5407,2024,Single
4589,2021,Single
4589,2024,Famiglia
3126,2021,Single
3126,2024,Single
2158,2021,Single
2158,2024,Coppia
5334,2021,Single
5334,2024,Single
8637,2021,Single
8637,2024,Famiglia
1826,2021,Single
1826,2024,Famiglia
4231,2021,Single
4231,2024,Famiglia
3488,2021,Single
3488,2024,Single
9054,2021,Single
9054,2024,Single
9769,2021,Single
9769,2024,Coppia
3648,2021,Single
3648,2024,Coppia
5903,2021,Single
5903,2024,Famiglia
6386,2021,Single
6386,2024,Famiglia
5639,2021,Single
5639,2024,Famiglia
6424,2021,Single
6424,2024,Famiglia
7827,2021,Single
7827,2024,Single
7744,2021,Single
7744,2024,Single
3013,2021,Single
3013,2024,Single
7672,2021,Single
7672,2024,Coppia
9549,2021,Single
9549,2024,Coppia
9978,2021,Single
9978,2024,Famiglia
3081,2021,Single
3081,2024,Famiglia
3521,2021,Single
3521,2024,Coppia
4979,2021,Single
4979,2024,Famiglia
7620,2021,Single
7620,2024,Coppia
4348,2021,Single
4348,2024,Single
8441,2021,Single
8441,2024,Single
1347,2021,Single
1347,2024,Coppia
7088,2021,Single
7088,2024,Coppia
8948,2021,Single
8948,2024,Single
5652,2021,Single
5652,2024,Single
8082,2021,Single
8082,2024,Famiglia
1792,2021,Single
1792,2024,Famiglia
7429,2021,Single
7429,2024,Single
9580,2021,Single
9580,2024,Single
9960,2021,Single
9960,2024,Single
2271,2021,Single
2271,2024,Famiglia
9767,2021,Single
9767,2024,Single
2956,2021,Single
2956,2024,Coppia
3444,2021,Single
3444,2024,Coppia
7736,2021,Single
7736,2024,Famiglia
834,2021,Single
834,2024,Famiglia
6499,2021,Single
6499,2024,Single
2992,2021,Single
2992,2024,Single
7793,2021,Single
7793,2024,Single
2151,2021,Single
2151,2024,Single
4023,2021,Single
4023,2024,Single
7615,2021,Single
7615,2024,Coppia
6124,2021,Single
6124,2024,Coppia
3339,2021,Single
3339,2024,Coppia
4344,2021,Single
4344,2024,Single
4464,2021,Single
4464,2024,Single
2376,2021,Single
2376,2024,Single
9044,2021,Single
9044,2024,Famiglia
5571,2021,Single
5571,2024,Famiglia
8599,2021,Single
8599,2024,Coppia
8504,2021,Single
8504,2024,Famiglia
8880,2021,Single
8880,2024,Single
1887,2021,Single
1887,2024,Single
1198,2021,Single
1198,2024,Single
6427,2021,Single
6427,2024,Famiglia
8911,2021,Single
8911,2024,Single
2936,2021,Single
2936,2024,Famiglia
6342,2021,Single
6342,2024,Single
1430,2021,Single
1430,2024,Coppia
6307,2021,Single
6307,2024,Single
3650,2021,Single
3650,2024,Single
1938,2021,Single
1938,2024,Coppia
5172,2021,Single
5172,2024,Famiglia
7764,2021,Single
7764,2024,Single
6393,2021,Single
6393,2024,Famiglia
1154,2021,Single
1154,2024,Single
6250,2021,Single
6250,2024,Single
7037,2021,Single
7037,2024,Single
4229,2021,Single
4229,2024,Single
4975,2021,Single
4975,2024,Coppia
6401,2021,Single
6401,2024,Single
3640,2021,Single
3640,2024,Single
3972,2021,Single
3972,2024,Coppia
9594,2021,Single
9594,2024,Coppia
3376,2021,Single
3376,2024,Single
2487,2021,Single
2487,2024,Single
6954,2021,Single
6954,2024,Single
606,2021,Single
606,2024,Famiglia
7444,2021,Single
7444,2024,Famiglia
5928,2021,Single
5928,2024,Single
2454,2021,Single
2454,2024,Coppia
3609,2021,Single
3609,2024,Single
1484,2021,Single
1484,2024,Coppia
4519,2021,Single
4519,2024,Single
3038,2021,Single
3038,2024,Single
9352,2021,Single
9352,2024,Famiglia
7692,2021,Single
7692,2024,Single
4116,2021,Single
4116,2024,Single
1427,2021,Single
1427,2024,Coppia
497,2021,Single
497,2024,Single
3353,2021,Single
3353,2024,Famiglia
8794,2021,Single
8794,2024,Single
759,2021,Single
759,2024,Single
838,2021,Single
838,2024,Coppia
4327,2021,Single
4327,2024,Single
2128,2021,Single
2128,2024,Single
1023,2021,Single
1023,2024,Single
8762,2021,Single
8762,2024,Single
5614,2021,Single
5614,2024,Single
5581,2021,Single
5581,2024,Single
1058,2021,Single
1058,2024,Single
9542,2021,Single
9542,2024,Coppia
6856,2021,Single
6856,2024,Coppia
7349,2021,Single
7349,2024,Famiglia
9045,2021,Single
9045,2024,Famiglia
2129,2021,Single
2129,2024,Coppia
2767,2021,Single
2767,2024,Single
2109,2021,Single
2109,2024,Single
3617,2021,Single
3617,2024,Famiglia
1545,2021,Single
1545,2024,Single
6914,2021,Single
6914,2024,Famiglia
1719,2021,Single
1719,2024,Single
7435,2021,Single
7435,2024,Single
7365,2021,Single
7365,2024,Single
6235,2021,Single
6235,2024,Coppia
725,2021,Single
725,2024,Single
6673,2021,Single
6673,2024,Single
8029,2021,Single
8029,2024,Coppia
5492,2021,Single
5492,2024,Single
1128,2021,Single
1128,2024,Famiglia
2957,2021,Single
2957,2024,Famiglia
5156,2021,Single
5156,2024,Single
4817,2021,Single
4817,2024,Famiglia
6202,2021,Single
6202,2024,Single
6224,2021,Single
6224,2024,Coppia
8686,2021,Single
8686,2024,Single
7114,2021,Single
7114,2024,Coppia
5275,2021,Single
5275,2024,Single
8536,2021,Single
8536,2024,Single
3044,2021,Single
3044,2024,Coppia
6912,2021,Single
6912,2024,Single
150,2021,Single
150,2024,Single
7574,2021,Single
7574,2024,Famiglia
4206,2021,Single
4206,2024,Single
5493,2021,Single
5493,2024,Famiglia
2690,2021,Single
2690,2024,Famiglia
4221,2021,Single
4221,2024,Famiglia
9102,2021,Single
9102,2024,Single
842,2021,Single
842,2024,Famiglia
8137,2021,Single
8137,2024,Coppia
6438,2021,Single
6438,2024,Famiglia
9700,2021,Single
9700,2024,Single
6200,2021,Single
6200,2024,Single
2795,2021,Single
2795,2024,Coppia
7626,2021,Single
7626,2024,Single
8475,2021,Single
8475,2024,Coppia
7890,2021,Single
7890,2024,Famiglia
6608,2021,Single
6608,2024,Coppia
9195,2021,Single
9195,2024,Single
8248,2021,Single
8248,2024,Coppia
1393,2021,Single
1393,2024,Single
1922,2021,Single
1922,2024,Single
7019,2021,Single
7019,2024,Famiglia
3622,2021,Single
3622,2024,Single
4849,2021,Single
4849,2024,Coppia
2292,2021,Single
2292,2024,Single
2134,2021,Single
2134,2024,Coppia
551,2021,Single
551,2024,Famiglia
1741,2021,Single
1741,2024,Single
5290,2021,Single
5290,2024,Famiglia
1818,2021,Single
1818,2024,Coppia
4699,2021,Single
4699,2024,Coppia
5182,2021,Single
5182,2024,Famiglia
3019,2021,Single
3019,2024,Coppia
18,2021,Single
18,2024,Single
1771,2021,Single
1771,2024,Single
1889,2021,Single
1889,2024,Single
2153,2021,Single
2153,2024,Famiglia
1643,2021,Single
1643,2024,Single
7847,2021,Single
7847,2024,Famiglia
4194,2021,Single
4194,2024,Single
9433,2021,Single
9433,2024,Famiglia
8899,2021,Single
8899,2024,Single
534,2021,Single
534,2024,Coppia
133,2021,Single
133,2024,Single
7723,2021,Single
7723,2024,Single
8459,2021,Single
8459,2024,Single
965,2021,Single
965,2024,Single
8720,2021,Single
8720,2024,Coppia
6413,2021,Single
6413,2024,Single
8286,2021,Single
8286,2024,Single
7854,2021,Single
7854,2024,Coppia
1096,2021,Single
1096,2024,Coppia
6930,2021,Single
6930,2024,Coppia
9255,2021,Single
9255,2024,Famiglia
1562,2021,Single
1562,2024,Single
1671,2021,Single
1671,2024,Famiglia
6088,2021,Single
6088,2024,Single
6670,2021,Single
6670,2024,Single
5934,2021,Single
5934,2024,Single
8830,2021,Single
8830,2024,Famiglia
7946,2021,Single
7946,2024,Single
3509,2021,Single
3509,2024,Single
2003,2021,Single
2003,2024,Single
5867,2021,Single
5867,2024,Single
169,2021,Single
169,2024,Single
2589,2021,Single
2589,2024,Coppia
5906,2021,Single
5906,2024,Coppia
9530,2021,Single
9530,2024,Coppia
6385,2021,Single
6385,2024,Famiglia
7825,2021,Single
7825,2024,Single
9780,2021,Single
9780,2024,Single
4630,2021,Single
4630,2024,Coppia
8561,2021,Single
8561,2024,Coppia
9292,2021,Single
9292,2024,Famiglia
6875,2021,Single
6875,2024,Coppia
6522,2021,Single
6522,2024,Single
8980,2021,Single
8980,2024,Coppia
6648,2021,Single
6648,2024,Famiglia
9826,2021,Single
9826,2024,Coppia
211,2021,Single
211,2024,Single
5279,2021,Single
5279,2024,Single
1920,2021,Single
1920,2024,Single
719,2021,Single
719,2024,Single
4869,2021,Single
4869,2024,Single
7835,2021,Single
7835,2024,Famiglia
1299,2021,Single
1299,2024,Single
9194,2021,Single
9194,2024,Single
4618,2021,Single
4618,2024,Coppia
3129,2021,Single
3129,2024,Coppia
9796,2021,Single
9796,2024,Single
3980,2021,Single
3980,2024,Single
9925,2021,Single
9925,2024,Famiglia
8318,2021,Single
8318,2024,Single
4394,2021,Single
4394,2024,Famiglia
1288,2021,Single
1288,2024,Single
4356,2021,Single
4356,2024,Single
7014,2021,Single
7014,2024,Single
3886,2021,Single
3886,2024,Coppia
5750,2021,Single
5750,2024,Coppia
9170,2021,Single
9170,2024,Single
2408,2021,Single
2408,2024,Single
2014,2021,Single
2014,2024,Single
5154,2021,Single
5154,2024,Single
8552,2021,Single
8552,2024,Coppia
4377,2021,Single
4377,2024,Single
8823,2021,Single
8823,2024,Coppia
4274,2021,Single
4274,2024,Coppia
5826,2021,Single
5826,2024,Single
6700,2021,Single
6700,2024,Single
7244,2021,Single
7244,2024,Famiglia
450,2021,Single
450,2024,Coppia
2228,2021,Single
2228,2024,Famiglia
5757,2021,Single
5757,2024,Coppia
811,2021,Single
811,2024,Single
4181,2021,Single
4181,2024,Coppia
9001,2021,Single
9001,2024,Coppia
5439,2021,Single
5439,2024,Single
7534,2021,Single
7534,2024,Single
6370,2021,Single
6370,2024,Coppia
8417,2021,Single
8417,2024,Single
1478,2021,Single
1478,2024,Single
1791,2021,Single
1791,2024,Coppia
2009,2021,Single
2009,2024,Single
683,2021,Single
683,2024,Coppia
2817,2021,Single
2817,2024,Single
9432,2021,Single
9432,2024,Famiglia
3775,2021,Single
3775,2024,Single
6496,2021,Single
6496,2024,Famiglia
8879,2021,Single
8879,2024,Coppia
7362,2021,Single
7362,2024,Coppia
8367,2021,Single
8367,2024,Coppia
7475,2021,Single
7475,2024,Famiglia
47,2021,Single
47,2024,Coppia
31,2021,Single
31,2024,Single
8251,2021,Single
8251,2024,Coppia
6936,2021,Single
6936,2024,Single
1469,2021,Single
1469,2024,Famiglia
1666,2021,Single
1666,2024,Single
1417,2021,Single
1417,2024,Single
6481,2021,Single
6481,2024,Single
4853,2021,Single
4853,2024,Single
2471,2021,Single
2471,2024,Single
4374,2021,Single
4374,2024,Famiglia
8525,2021,Single
8525,2024,Famiglia
430,2021,Single
430,2024,Single
5245,2021,Single
5245,2024,Famiglia
2120,2021,Single
2120,2024,Coppia
386,2021,Single
386,2024,Single
1946,2021,Single
1946,2024,Coppia
4225,2021,Single
4225,2024,Coppia
474,2021,Single
474,2024,Coppia
2130,2021,Single
2130,2024,Famiglia
6557,2021,Single
6557,2024,Famiglia
6999,2021,Single
6999,2024,Single
1056,2021,Single
1056,2024,Single
3275,2021,Single
3275,2024,Coppia
4962,2021,Single
4962,2024,Single
5364,2021,Single
5364,2024,Coppia
5817,2021,Single
5817,2024,Single
812,2021,Single
812,2024,Coppia
4574,2021,Single
4574,2024,Single
6138,2021,Single
6138,2024,Coppia
2389,2021,Single
2389,2024,Single
9649,2021,Single
9649,2024,Coppia
6226,2021,Single
6226,2024,Coppia
112,2021,Single
112,2024,Single
8910,2021,Single
8910,2024,Single
1746,2021,Single
1746,2024,Single
7852,2021,Single
7852,2024,Single
1453,2021,Single
1453,2024,Single
320,2021,Single
320,2024,Coppia
8594,2021,Single
8594,2024,Single
3334,2021,Single
3334,2024,Single
1923,2021,Single
1923,2024,Famiglia
5866,2021,Single
5866,2024,Famiglia
9529,2021,Single
9529,2024,Coppia
3686,2021,Single
3686,2024,Single
4276,2021,Single
4276,2024,Single
4890,2021,Single
4890,2024,Single
5226,2021,Single
5226,2024,Single
7473,2021,Single
7473,2024,Coppia
3606,2021,Single
3606,2024,Famiglia
1053,2021,Single
1053,2024,Single
4157,2021,Single
4157,2024,Single
9677,2021,Single
9677,2024,Single
100,2021,Single
100,2024,Coppia
7509,2021,Single
7509,2024,Famiglia
1457,2021,Single
1457,2024,Single
7689,2021,Single
7689,2024,Single
4005,2021,Single
4005,2024,Single
6867,2021,Single
6867,2024,Single
4510,2021,Single
4510,2024,Single
3300,2021,Single
3300,2024,Single
3800,2021,Single
3800,2024,Famiglia
4282,2021,Single
4282,2024,Famiglia
9052,2021,Single
9052,2024,Coppia
6463,2021,Single
6463,2024,Famiglia
7913,2021,Single
7913,2024,Single
1415,2021,Single
1415,2024,Single
541,2021,Single
541,2024,Coppia
5816,2021,Single
5816,2024,Single
8200,2021,Single
8200,2024,Single
3681,2021,Single
3681,2024,Single
755,2021,Single
755,2024,Coppia
4197,2021,Single
4197,2024,Single
2651,2021,Single
2651,2024,Famiglia
4523,2021,Single
4523,2024,Famiglia
9520,2021,Single
9520,2024,Famiglia
3119,2021,Single
3119,2024,Single
3729,2021,Single
3729,2024,Single
3887,2021,Single
3887,2024,Famiglia
7108,2021,Single
7108,2024,Famiglia
8069,2021,Single
8069,2024,Single
7326,2021,Single
7326,2024,Famiglia
8484,2021,Single
8484,2024,Coppia
8768,2021,Single
8768,2024,Coppia
6501,2021,Single
6501,2024,Single
8427,2021,Single
8427,2024,Coppia
7964,2021,Single
7964,2024,Single
602,2021,Single
602,2024,Single
9250,2021,Single
9250,2024,Coppia
8920,2021,Single
8920,2024,Coppia
6815,2021,Single
6815,2024,Single
5412,2021,Single
5412,2024,Single
8748,2021,Single
8748,2024,Single
5523,2021,Single
5523,2024,Coppia
1045,2021,Single
1045,2024,Coppia
7335,2021,Single
7335,2024,Coppia
1558,2021,Single
1558,2024,Single
3740,2021,Single
3740,2024,Famiglia
3523,2021,Single
3523,2024,Famiglia
181,2021,Single
181,2024,Single
2116,2021,Single
2116,2024,Single
1700,2021,Single
1700,2024,Single
1380,2021,Single
1380,2024,Single
7230,2021,Single
7230,2024,Coppia
9144,2021,Single
9144,2024,Single
619,2021,Single
619,2024,Coppia
3182,2021,Single
3182,2024,Coppia
9852,2021,Single
9852,2024,Single
1601,2021,Single
1601,2024,Coppia
5964,2021,Single
5964,2024,Single
1616,2021,Single
1616,2024,Famiglia
5921,2021,Single
5921,2024,Coppia
9592,2021,Single
9592,2024,Coppia
