anno_mese,customer_id,cod_operazione,numero_operazioni
2026-03,6503,PCD,7
2026-03,6503,PAP,2
2026-03,6503,VER,2
2026-04,6503,PRE,1
2026-04,6503,PCD,3
2026-04,6503,VER,1
2026-01,6504,PCD,5
2026-01,6504,VER,2
2026-02,6504,PRE,2
2026-02,6504,BON,1
2026-02,6504,PCD,6
2026-02,6504,PAP,2
2026-03,6504,PRE,2
2026-03,6504,BON,2
2026-03,6504,PCD,4
2026-03,6504,VER,1
2026-04,6504,BON,1
2026-04,6504,PCD,6
2026-04,6504,PAP,1
2026-04,6504,VER,1
2026-01,6505,PRE,2
2026-01,6505,BON,2
2026-01,6505,PCD,10
2026-01,6505,PAP,2
2026-01,6505,VER,2
2026-02,6505,BON,2
2026-02,6505,PCD,7
2026-02,6505,PAP,1
2026-03,6505,PRE,2
2026-03,6505,BON,2
2026-03,6505,PCD,3
2026-03,6505,PAP,2
2026-04,6505,PRE,1
2026-04,6505,BON,2
2026-04,6505,VER,2
2026-01,6506,BON,1
2026-01,6506,PCC,10
2026-01,6506,PCD,6
2026-01,6506,PAP,2
2026-01,6506,VER,2
2026-02,6506,PRE,3
2026-02,6506,BON,2
2026-02,6506,PCC,4
2026-02,6506,PCD,7
2026-02,6506,PAP,2
2026-03,6506,PRE,1
2026-03,6506,PCC,8
2026-03,6506,PCD,6
2026-03,6506,PAP,2
2026-03,6506,VER,1
2026-04,6506,PRE,2
2026-04,6506,PCC,7
2026-04,6506,PCD,9
2026-04,6506,PAP,1
2026-01,6507,BON,1
2026-01,6507,PCD,10
2026-01,6507,PAP,1
2026-01,6507,VER,2
2026-02,6507,PRE,3
2026-02,6507,BON,1
2026-02,6507,PCD,7
2026-03,6507,PRE,1
2026-03,6507,BON,2
2026-03,6507,PCD,6
2026-04,6507,PRE,1
2026-04,6507,BON,2
2026-04,6507,PCD,5
2026-04,6507,PAP,2
2026-04,6507,VER,1
2026-01,6508,PRE,1
2026-01,6508,BON,1
2026-01,6508,PCD,7
2026-01,6508,PAP,2
2026-01,6508,VER,1
2026-02,6508,PRE,1
2026-02,6508,BON,1
2026-02,6508,PCD,5
2026-02,6508,PAP,2
2026-03,6508,PRE,1
2026-03,6508,BON,2
2026-03,6508,PCD,2
2026-03,6508,PAP,2
2026-03,6508,VER,2
2026-04,6508,BON,1
2026-04,6508,PCD,3
2026-04,6508,PAP,2
2026-01,6509,PRE,4
2026-01,6509,BON,1
2026-01,6509,PCC,3
2026-01,6509,PCD,2
2026-01,6509,VER,2
2026-02,6509,PRE,3
2026-02,6509,PCC,2
2026-02,6509,PCD,3
2026-02,6509,VER,2
2026-03,6509,PRE,4
2026-03,6509,BON,1
2026-03,6509,PCC,1
2026-03,6509,PCD,3
2026-04,6509,PRE,3
2026-04,6509,BON,1
2026-04,6509,PCC,5
2026-04,6509,PCD,4
2026-01,6510,BON,1
2026-01,6510,PCD,5
2026-01,6510,PAP,1
2026-02,6510,BON,2
2026-02,6510,PCD,8
2026-02,6510,VER,2
2026-03,6510,PRE,1
2026-03,6510,BON,2
2026-03,6510,PCD,7
2026-03,6510,PAP,2
2026-03,6510,VER,2
2026-04,6510,PRE,1
2026-04,6510,BON,2
2026-04,6510,PCD,6
2026-04,6510,PAP,2
2026-01,6511,PRE,4
2026-01,6511,BON,2
2026-01,6511,PCC,3
2026-01,6511,PCD,1
2026-01,6511,PAP,1
2026-02,6511,PRE,4
2026-02,6511,BON,2
2026-02,6511,PCD,3
2026-02,6511,PAP,1
2026-02,6511,VER,2
2026-03,6511,PRE,1
2026-03,6511,BON,1
2026-03,6511,PCC,4
2026-03,6511,PCD,6
2026-03,6511,PAP,1
2026-03,6511,VER,1
2026-04,6511,PRE,3
2026-04,6511,BON,2
2026-04,6511,PCD,3
2026-04,6511,PAP,1
2026-01,6512,PRE,1
2026-01,6512,BON,2
2026-01,6512,PCD,6
2026-01,6512,PAP,2
2026-01,6512,VER,2
2026-02,6512,PRE,1
2026-02,6512,BON,2
2026-02,6512,PCD,8
2026-02,6512,PAP,2
2026-03,6512,PRE,2
2026-03,6512,PCD,10
2026-03,6512,PAP,2
2026-04,6512,PRE,4
2026-04,6512,BON,2
2026-04,6512,PCD,10
2026-04,6512,PAP,2
2026-04,6512,VER,2
2026-01,6513,PRE,3
2026-01,6513,PCD,3
2026-01,6513,PAP,2
2026-01,6513,VER,2
2026-02,6513,PRE,2
2026-02,6513,BON,1
2026-02,6513,PCD,3
2026-02,6513,PAP,1
2026-02,6513,VER,1
2026-03,6513,PRE,1
2026-03,6513,BON,2
2026-03,6513,PCD,5
2026-03,6513,PAP,1
2026-04,6513,PRE,3
2026-04,6513,PCD,5
2026-04,6513,PAP,1
2026-04,6513,VER,1
2026-01,6514,PRE,1
2026-01,6514,PCC,6
2026-01,6514,PCD,4
2026-01,6514,PAP,1
2026-01,6514,VER,1
2026-02,6514,PRE,2
2026-02,6514,BON,2
2026-02,6514,PCC,6
2026-02,6514,PCD,7
2026-02,6514,PAP,1
2026-03,6514,PRE,2
2026-03,6514,PCC,10
2026-03,6514,PCD,5
2026-03,6514,PAP,1
2026-04,6514,PCC,10
2026-04,6514,PCD,4
2026-04,6514,PAP,2
2026-04,6514,VER,1
2026-01,6515,PRE,3
2026-01,6515,BON,2
2026-01,6515,PCD,6
2026-01,6515,PAP,1
2026-02,6515,PRE,4
2026-02,6515,BON,2
2026-02,6515,PCD,3
2026-03,6515,PRE,3
2026-03,6515,BON,1
2026-03,6515,PCD,6
2026-03,6515,VER,2
2026-04,6515,PRE,3
2026-04,6515,BON,2
2026-04,6515,PCD,6
2026-04,6515,PAP,1
2026-04,6515,VER,1
2026-01,6516,PRE,3
2026-01,6516,BON,2
2026-01,6516,PCC,7
2026-01,6516,PCD,8
2026-01,6516,PAP,1
2026-01,6516,VER,2
2026-02,6516,PRE,2
2026-02,6516,BON,1
2026-02,6516,PCC,2
2026-02,6516,PCD,8
2026-02,6516,PAP,1
2026-03,6516,PRE,2
2026-03,6516,PCC,9
2026-03,6516,PCD,5
2026-03,6516,VER,2
2026-04,6516,PRE,3
2026-04,6516,BON,2
2026-04,6516,PCC,9
2026-04,6516,PCD,10
2026-04,6516,PAP,1
2026-04,6516,VER,1
2026-01,6517,PRE,3
2026-01,6517,PCD,6
2026-01,6517,PAP,2
2026-01,6517,VER,2
2026-02,6517,PRE,2
2026-03,6517,PRE,3
2026-03,6517,PCD,4
2026-03,6517,PAP,2
2026-03,6517,VER,2
2026-04,6517,PRE,4
2026-04,6517,BON,2
2026-04,6517,PCD,1
2026-04,6517,VER,2
2026-01,6518,PRE,2
2026-01,6518,BON,2
2026-01,6518,VER,2
2026-02,6518,PRE,4
2026-02,6518,BON,2
2026-02,6518,VER,1
2026-03,6518,PRE,4
2026-03,6518,BON,2
2026-03,6518,PCD,6
2026-04,6518,PRE,4
2026-04,6518,BON,2
2026-04,6518,PCD,5
2026-04,6518,VER,2
2026-01,6519,PCC,2
2026-01,6519,PCD,5
2026-01,6519,PAP,1
2026-01,6519,VER,2
2026-02,6519,PRE,2
2026-02,6519,BON,1
2026-02,6519,PCC,6
2026-02,6519,PCD,7
2026-02,6519,PAP,2
2026-03,6519,PRE,4
2026-03,6519,BON,1
2026-03,6519,PCC,6
2026-03,6519,PCD,3
2026-03,6519,VER,1
2026-04,6519,PRE,4
2026-04,6519,BON,1
2026-04,6519,PCD,5
2026-04,6519,PAP,1
2026-04,6519,VER,2
2026-01,6520,PRE,1
2026-01,6520,BON,1
2026-01,6520,PCC,7
2026-01,6520,PCD,5
2026-01,6520,VER,2
2026-02,6520,PRE,3
2026-02,6520,BON,1
2026-02,6520,PCC,5
2026-02,6520,PCD,4
2026-02,6520,VER,2
2026-03,6520,PRE,1
2026-03,6520,BON,1
2026-03,6520,PCC,1
2026-03,6520,PCD,2
2026-03,6520,VER,1
2026-04,6520,PRE,4
2026-04,6520,BON,2
2026-04,6520,PCC,2
2026-04,6520,PCD,4
2026-04,6520,VER,2
2026-01,6521,PRE,3
2026-01,6521,BON,1
2026-01,6521,PCD,10
2026-01,6521,PAP,1
2026-01,6521,VER,1
2026-02,6521,PRE,3
2026-02,6521,PCD,3
2026-02,6521,PAP,1
2026-02,6521,VER,1
2026-03,6521,PRE,3
2026-03,6521,BON,2
2026-03,6521,PCD,7
2026-03,6521,VER,2
2026-04,6521,PRE,3
2026-04,6521,BON,1
2026-04,6521,PCD,7
2026-04,6521,VER,2
2026-01,6522,PCD,8
2026-01,6522,PAP,2
2026-01,6522,VER,2
2026-02,6522,BON,2
2026-02,6522,PCD,3
2026-02,6522,VER,2
2026-03,6522,BON,1
2026-03,6522,PCD,2
2026-03,6522,PAP,2
2026-04,6522,PRE,1
2026-04,6522,BON,2
2026-04,6522,PCD,1
2026-04,6522,PAP,2
2026-04,6522,VER,2
2026-01,6523,PRE,3
2026-01,6523,PCD,8
2026-01,6523,VER,2
2026-02,6523,PRE,2
2026-02,6523,BON,1
2026-02,6523,PCC,2
2026-02,6523,PCD,9
2026-02,6523,PAP,2
2026-02,6523,VER,1
2026-03,6523,PRE,2
2026-03,6523,BON,1
2026-03,6523,PCC,5
2026-03,6523,PCD,2
2026-04,6523,PRE,2
2026-04,6523,PCD,3
2026-04,6523,PAP,1
2026-04,6523,VER,2
2026-01,6524,BON,1
2026-01,6524,PCD,7
2026-01,6524,PAP,2
2026-01,6524,VER,1
2026-02,6524,PCD,1
2026-02,6524,PAP,1
2026-02,6524,VER,2
2026-03,6524,PRE,2
2026-03,6524,PCD,3
2026-03,6524,PAP,2
2026-04,6524,PRE,1
2026-04,6524,PCD,4
2026-04,6524,PAP,2
2026-01,6525,PRE,2
2026-01,6525,BON,2
2026-01,6525,PCD,7
2026-01,6525,PAP,1
2026-01,6525,VER,1
2026-02,6525,PRE,2
2026-02,6525,PCD,4
2026-02,6525,PAP,1
2026-02,6525,VER,2
2026-03,6525,BON,2
2026-03,6525,PCD,7
2026-03,6525,PAP,2
2026-03,6525,VER,1
2026-04,6525,PRE,3
2026-04,6525,BON,2
2026-04,6525,PCD,10
2026-04,6525,PAP,2
2026-01,6526,PRE,4
2026-01,6526,BON,1
2026-01,6526,PCC,4
2026-01,6526,PCD,3
2026-01,6526,PAP,1
2026-01,6526,VER,1
2026-02,6526,PRE,4
2026-02,6526,BON,2
2026-02,6526,PCD,3
2026-02,6526,VER,1
2026-03,6526,PRE,4
2026-03,6526,BON,1
2026-03,6526,VER,2
2026-04,6526,PRE,4
2026-04,6526,PCC,7
2026-04,6526,PCD,4
2026-04,6526,VER,1
2026-01,6527,PRE,1
2026-01,6527,BON,2
2026-01,6527,PCD,4
2026-01,6527,PAP,2
2026-01,6527,VER,2
2026-02,6527,BON,2
2026-02,6527,PCD,4
2026-02,6527,PAP,2
2026-02,6527,VER,1
2026-03,6527,BON,1
2026-03,6527,PCD,6
2026-03,6527,PAP,2
2026-03,6527,VER,2
2026-04,6527,BON,2
2026-04,6527,PCD,4
2026-04,6527,PAP,1
2026-04,6527,VER,2
2026-01,6528,PRE,2
2026-01,6528,BON,2
2026-01,6528,PCD,5
2026-01,6528,VER,2
2026-02,6528,PRE,1
2026-02,6528,BON,1
2026-02,6528,PCD,10
2026-02,6528,PAP,1
2026-02,6528,VER,2
2026-03,6528,PRE,3
2026-03,6528,BON,1
2026-03,6528,PCD,2
2026-03,6528,PAP,1
2026-03,6528,VER,1
2026-04,6528,PRE,2
2026-04,6528,BON,1
2026-04,6528,PCD,3
2026-04,6528,PAP,1
2026-04,6528,VER,2
2026-01,6529,PRE,4
2026-01,6529,BON,1
2026-01,6529,PCC,7
2026-01,6529,PCD,6
2026-02,6529,PRE,1
2026-02,6529,BON,2
2026-02,6529,PCD,6
2026-02,6529,PAP,1
2026-03,6529,PRE,4
2026-03,6529,BON,2
2026-03,6529,PCC,2
2026-03,6529,PCD,7
2026-03,6529,VER,1
2026-04,6529,PRE,2
2026-04,6529,BON,1
2026-04,6529,PCC,1
2026-04,6529,PAP,1
2026-04,6529,VER,1
2026-01,6530,PRE,4
2026-01,6530,BON,1
2026-01,6530,PCD,9
2026-01,6530,PAP,1
2026-02,6530,PRE,4
2026-02,6530,BON,2
2026-02,6530,PCD,7
2026-03,6530,PRE,3
2026-03,6530,BON,1
2026-03,6530,PCD,5
2026-03,6530,PAP,1
2026-04,6530,PRE,3
2026-04,6530,BON,2
2026-04,6530,PCD,10
2026-04,6530,PAP,2
2026-04,6530,VER,1
2026-01,6531,PRE,2
2026-01,6531,PCD,1
2026-01,6531,PAP,2
2026-02,6531,PRE,1
2026-02,6531,BON,1
2026-02,6531,PCD,3
2026-02,6531,PAP,1
2026-02,6531,VER,1
2026-03,6531,PRE,2
2026-03,6531,BON,1
2026-03,6531,PCD,9
2026-03,6531,PAP,2
2026-03,6531,VER,2
2026-04,6531,PRE,4
2026-04,6531,BON,2
2026-04,6531,PCD,10
2026-04,6531,PAP,2
2026-04,6531,VER,2
2026-01,6532,PRE,2
2026-01,6532,BON,1
2026-01,6532,PCD,10
2026-01,6532,PAP,1
2026-02,6532,PRE,1
2026-02,6532,BON,1
2026-02,6532,PCD,7
2026-02,6532,PAP,1
2026-02,6532,VER,2
2026-03,6532,PRE,1
2026-03,6532,PCD,10
2026-03,6532,PAP,1
2026-03,6532,VER,1
2026-04,6532,PRE,1
2026-04,6532,BON,1
2026-04,6532,PCD,1
2026-04,6532,PAP,1
2026-04,6532,VER,2
2026-01,6533,PRE,4
2026-01,6533,BON,2
2026-01,6533,VER,1
2026-02,6533,PRE,4
2026-02,6533,PCD,6
2026-02,6533,PAP,1
2026-02,6533,VER,1
2026-03,6533,PRE,3
2026-03,6533,PCD,3
2026-04,6533,PRE,3
2026-04,6533,BON,2
2026-04,6533,PCD,2
2026-04,6533,PAP,1
2026-04,6533,VER,2
2026-01,6534,PRE,2
2026-01,6534,BON,2
2026-01,6534,PCC,5
2026-01,6534,PCD,7
2026-01,6534,PAP,1
2026-01,6534,VER,1
2026-02,6534,PRE,1
2026-02,6534,PCC,3
2026-02,6534,PCD,5
2026-03,6534,PRE,1
2026-03,6534,BON,2
2026-03,6534,PAP,1
2026-03,6534,VER,1
2026-04,6534,PRE,2
2026-04,6534,BON,1
2026-04,6534,PCC,2
2026-04,6534,PCD,6
2026-04,6534,VER,1
2026-01,6535,PRE,1
2026-01,6535,BON,1
2026-01,6535,PCD,3
2026-01,6535,PAP,1
2026-02,6535,BON,2
2026-02,6535,PCD,1
2026-02,6535,PAP,2
2026-03,6535,PRE,2
2026-03,6535,BON,2
2026-03,6535,PCD,2
2026-03,6535,PAP,1
2026-03,6535,VER,2
2026-04,6535,BON,2
2026-04,6535,PAP,2
2026-04,6535,VER,2
2026-01,6536,BON,1
2026-01,6536,PCC,7
2026-01,6536,PCD,9
2026-01,6536,PAP,1
2026-02,6536,PRE,2
2026-02,6536,BON,2
2026-02,6536,PCC,2
2026-02,6536,PCD,10
2026-02,6536,PAP,1
2026-02,6536,VER,2
2026-03,6536,BON,2
2026-03,6536,PCC,8
2026-03,6536,PCD,5
2026-03,6536,PAP,2
2026-03,6536,VER,1
2026-04,6536,PRE,1
2026-04,6536,PCC,4
2026-04,6536,PCD,8
2026-04,6536,PAP,1
2026-04,6536,VER,1
2026-01,6537,PRE,2
2026-01,6537,PCC,7
2026-01,6537,PCD,3
2026-01,6537,PAP,1
2026-02,6537,PRE,1
2026-02,6537,PCC,6
2026-02,6537,PCD,9
2026-02,6537,PAP,1
2026-02,6537,VER,1
2026-03,6537,PRE,3
2026-03,6537,BON,2
2026-03,6537,PCC,2
2026-03,6537,PCD,6
2026-03,6537,PAP,1
2026-04,6537,PRE,2
2026-04,6537,BON,2
2026-04,6537,PCC,7
2026-04,6537,PCD,10
2026-01,6538,PRE,2
2026-01,6538,BON,1
2026-01,6538,PCD,7
2026-01,6538,PAP,2
2026-01,6538,VER,2
2026-02,6538,PRE,1
2026-02,6538,BON,2
2026-02,6538,PAP,2
2026-03,6538,BON,1
2026-03,6538,PCD,3
2026-03,6538,PAP,2
2026-03,6538,VER,2
2026-04,6538,PRE,2
2026-04,6538,PCD,5
2026-04,6538,PAP,1
2026-01,6539,BON,2
2026-01,6539,PCD,8
2026-01,6539,VER,1
2026-02,6539,PRE,3
2026-02,6539,PCD,9
2026-02,6539,PAP,1
2026-03,6539,PRE,2
2026-03,6539,BON,1
2026-03,6539,PCD,10
2026-03,6539,PAP,2
2026-04,6539,PRE,1
2026-04,6539,BON,1
2026-04,6539,PCD,10
2026-04,6539,PAP,2
2026-01,6540,PRE,1
2026-01,6540,PCD,5
2026-01,6540,PAP,2
2026-02,6540,BON,2
2026-02,6540,PCD,9
2026-02,6540,PAP,2
2026-03,6540,PRE,1
2026-03,6540,BON,2
2026-03,6540,PCD,6
2026-03,6540,PAP,2
2026-03,6540,VER,1
2026-04,6540,PRE,1
2026-04,6540,PCD,3
2026-04,6540,PAP,2
2026-04,6540,VER,2
2026-01,6541,PCC,2
2026-01,6541,PCD,4
2026-01,6541,PAP,1
2026-01,6541,VER,1
2026-02,6541,PRE,2
2026-02,6541,BON,1
2026-02,6541,PCC,5
2026-02,6541,PCD,4
2026-02,6541,PAP,1
2026-02,6541,VER,1
2026-03,6541,PRE,2
2026-03,6541,BON,2
2026-03,6541,PCC,2
2026-03,6541,PCD,4
2026-03,6541,VER,2
2026-04,6541,PRE,1
2026-04,6541,BON,1
2026-04,6541,PCC,2
2026-04,6541,PCD,6
2026-04,6541,PAP,1
2026-01,6542,PRE,4
2026-01,6542,BON,1
2026-01,6542,PCC,5
2026-01,6542,PCD,6
2026-01,6542,VER,2
2026-02,6542,PRE,2
2026-02,6542,PCC,2
2026-02,6542,PCD,2
2026-02,6542,VER,2
2026-03,6542,PRE,4
2026-03,6542,PCC,4
2026-03,6542,PCD,2
2026-03,6542,VER,2
2026-04,6542,PRE,2
2026-04,6542,BON,2
2026-04,6542,PCD,6
2026-04,6542,VER,1
2026-01,6543,PRE,1
2026-01,6543,BON,2
2026-01,6543,PCD,4
2026-01,6543,PAP,1
2026-01,6543,VER,2
2026-02,6543,PRE,2
2026-02,6543,BON,2
2026-02,6543,PCD,10
2026-02,6543,PAP,2
2026-03,6543,PCD,1
2026-03,6543,PAP,2
2026-04,6543,PRE,3
2026-04,6543,PCD,7
2026-04,6543,PAP,2
2026-04,6543,VER,1
2026-01,6544,PRE,1
2026-01,6544,PCC,10
2026-01,6544,PCD,3
2026-01,6544,PAP,1
2026-01,6544,VER,1
2026-02,6544,BON,2
2026-02,6544,PCC,10
2026-02,6544,PCD,4
2026-02,6544,PAP,2
2026-02,6544,VER,1
2026-03,6544,BON,2
2026-03,6544,PCC,5
2026-03,6544,PCD,1
2026-03,6544,PAP,2
2026-03,6544,VER,2
2026-04,6544,BON,2
2026-04,6544,PCC,6
2026-04,6544,PCD,10
2026-04,6544,PAP,2
2026-04,6544,VER,1
2026-01,6545,PRE,2
2026-01,6545,BON,2
2026-01,6545,PCD,4
2026-01,6545,PAP,1
2026-02,6545,PRE,2
2026-02,6545,PCD,5
2026-02,6545,PAP,1
2026-03,6545,PRE,1
2026-03,6545,BON,1
2026-03,6545,PCD,3
2026-03,6545,PAP,2
2026-03,6545,VER,1
2026-04,6545,BON,2
2026-04,6545,PCD,4
2026-04,6545,PAP,2
2026-01,6546,PRE,2
2026-01,6546,BON,1
2026-01,6546,PCD,10
2026-01,6546,PAP,1
2026-01,6546,VER,1
2026-02,6546,PRE,2
2026-02,6546,BON,1
2026-02,6546,PCD,3
2026-02,6546,PAP,1
2026-02,6546,VER,2
2026-03,6546,PRE,2
2026-03,6546,BON,1
2026-03,6546,PCD,5
2026-03,6546,PAP,1
2026-03,6546,VER,1
2026-04,6546,PRE,1
2026-04,6546,BON,2
2026-04,6546,PCD,7
2026-04,6546,PAP,2
2026-04,6546,VER,1
2026-01,6547,PRE,1
2026-01,6547,BON,2
2026-01,6547,PCD,9
2026-01,6547,PAP,2
2026-02,6547,PRE,1
2026-02,6547,BON,1
2026-02,6547,PCD,10
2026-02,6547,PAP,2
2026-02,6547,VER,2
2026-03,6547,PCD,9
2026-03,6547,PAP,1
2026-03,6547,VER,2
2026-04,6547,PRE,2
2026-04,6547,PCD,10
2026-04,6547,PAP,1
2026-04,6547,VER,2
2026-01,6548,PRE,4
2026-01,6548,BON,1
2026-01,6548,PCD,3
2026-01,6548,VER,2
2026-02,6548,PRE,4
2026-02,6548,BON,1
2026-02,6548,PCD,3
2026-02,6548,PAP,1
2026-02,6548,VER,2
2026-03,6548,PRE,3
2026-03,6548,BON,2
2026-03,6548,PCD,4
2026-03,6548,PAP,2
2026-03,6548,VER,1
2026-04,6548,PRE,2
2026-04,6548,PCD,6
2026-04,6548,VER,2
2026-01,6549,PRE,2
2026-01,6549,BON,2
2026-01,6549,PCD,3
2026-01,6549,PAP,1
2026-02,6549,PRE,3
2026-02,6549,BON,2
2026-02,6549,PCD,8
2026-02,6549,PAP,1
2026-02,6549,VER,2
2026-03,6549,BON,2
2026-03,6549,PCD,6
2026-03,6549,PAP,2
2026-04,6549,PRE,1
2026-04,6549,PCD,6
2026-04,6549,PAP,1
2026-01,6550,PRE,2
2026-01,6550,PCD,2
2026-01,6550,PAP,2
2026-01,6550,VER,1
2026-02,6550,PRE,1
2026-02,6550,BON,1
2026-02,6550,PCD,6
2026-03,6550,PRE,2
2026-03,6550,BON,2
2026-03,6550,PCD,8
2026-03,6550,PAP,1
2026-03,6550,VER,1
2026-04,6550,PRE,2
2026-04,6550,BON,1
2026-04,6550,PCD,3
2026-04,6550,VER,2
2026-01,6551,PRE,2
2026-01,6551,BON,1
2026-01,6551,PCD,5
2026-01,6551,PAP,1
2026-01,6551,VER,2
2026-02,6551,PRE,1
2026-02,6551,BON,1
2026-02,6551,PCD,10
2026-02,6551,PAP,1
2026-02,6551,VER,2
2026-03,6551,PRE,4
2026-03,6551,BON,2
2026-03,6551,PCD,10
2026-03,6551,PAP,1
2026-04,6551,PRE,2
2026-04,6551,BON,2
2026-04,6551,PCD,6
2026-04,6551,PAP,2
2026-04,6551,VER,2
2026-01,6552,PRE,4
2026-01,6552,BON,1
2026-01,6552,PCD,4
2026-02,6552,PRE,4
2026-02,6552,PCC,2
2026-02,6552,PCD,4
2026-02,6552,VER,1
2026-03,6552,PRE,4
2026-03,6552,PCC,2
2026-03,6552,PCD,2
2026-04,6552,PRE,4
2026-04,6552,BON,2
2026-04,6552,PCD,2
2026-04,6552,PAP,1
2026-01,6553,PRE,1
2026-01,6553,BON,2
2026-01,6553,PCD,3
2026-01,6553,PAP,1
2026-02,6553,PRE,2
2026-02,6553,BON,1
2026-02,6553,PCD,7
2026-02,6553,PAP,1
2026-02,6553,VER,1
2026-03,6553,PRE,2
2026-03,6553,PCD,7
2026-04,6553,PRE,2
2026-04,6553,BON,1
2026-04,6553,PCD,10
2026-04,6553,PAP,1
2026-04,6553,VER,1
2026-01,6554,PRE,2
2026-01,6554,BON,2
2026-01,6554,PCD,6
2026-01,6554,PAP,2
2026-01,6554,VER,2
2026-02,6554,PRE,3
2026-02,6554,BON,2
2026-02,6554,PCD,5
2026-02,6554,PAP,1
2026-02,6554,VER,1
2026-03,6554,PRE,2
2026-03,6554,PCD,6
2026-03,6554,PAP,1
2026-03,6554,VER,1
2026-04,6554,PRE,1
2026-04,6554,PCD,8
2026-04,6554,PAP,2
2026-04,6554,VER,2
2026-01,6555,BON,2
2026-01,6555,PCC,9
2026-01,6555,PCD,10
2026-01,6555,PAP,1
2026-01,6555,VER,2
2026-02,6555,PRE,1
2026-02,6555,BON,2
2026-02,6555,PCC,8
2026-02,6555,PCD,6
2026-02,6555,PAP,1
2026-02,6555,VER,1
2026-03,6555,PRE,2
2026-03,6555,PCC,10
2026-03,6555,PCD,7
2026-03,6555,PAP,1
2026-04,6555,BON,2
2026-04,6555,PCC,5
2026-04,6555,PCD,5
2026-04,6555,PAP,2
2026-04,6555,VER,1
2026-01,6556,PRE,1
2026-01,6556,PCD,10
2026-01,6556,PAP,1
2026-01,6556,VER,1
2026-02,6556,PRE,1
2026-02,6556,PCD,10
2026-03,6556,PRE,4
2026-03,6556,BON,1
2026-03,6556,PCD,5
2026-03,6556,PAP,2
2026-03,6556,VER,1
2026-04,6556,PRE,3
2026-04,6556,BON,2
2026-04,6556,PCD,8
2026-01,6557,PCD,10
2026-01,6557,PAP,2
2026-02,6557,PRE,2
2026-02,6557,PCD,9
2026-02,6557,PAP,1
2026-03,6557,PCD,8
2026-04,6557,PRE,2
2026-04,6557,BON,1
2026-04,6557,PCD,8
2026-04,6557,PAP,1
2026-04,6557,VER,2
2026-01,6558,PRE,2
2026-01,6558,BON,1
2026-01,6558,PCD,4
2026-01,6558,PAP,1
2026-02,6558,PRE,2
2026-02,6558,BON,2
2026-02,6558,PCD,3
2026-02,6558,PAP,1
2026-02,6558,VER,1
2026-03,6558,PRE,3
2026-03,6558,BON,1
2026-03,6558,PCD,4
2026-03,6558,PAP,2
2026-03,6558,VER,2
2026-04,6558,PRE,2
2026-04,6558,PCD,1
2026-04,6558,PAP,1
2026-04,6558,VER,2
2026-01,6559,PRE,2
2026-01,6559,PCD,7
2026-01,6559,PAP,2
2026-01,6559,VER,2
2026-02,6559,PRE,1
2026-02,6559,BON,1
2026-02,6559,PCD,3
2026-02,6559,PAP,2
2026-02,6559,VER,2
2026-03,6559,PRE,1
2026-03,6559,PCD,6
2026-03,6559,PAP,2
2026-03,6559,VER,2
2026-04,6559,PRE,1
2026-04,6559,BON,2
2026-04,6559,PCD,5
2026-04,6559,PAP,2
2026-04,6559,VER,1
2026-01,6560,PRE,4
2026-01,6560,PCD,7
2026-01,6560,PAP,1
2026-01,6560,VER,1
2026-02,6560,PRE,2
2026-02,6560,PCD,10
2026-02,6560,PAP,1
2026-02,6560,VER,2
2026-03,6560,PCD,6
2026-03,6560,PAP,1
2026-03,6560,VER,2
2026-04,6560,PRE,1
2026-04,6560,BON,1
2026-04,6560,PCD,6
2026-04,6560,VER,1
2026-01,6561,BON,1
2026-01,6561,PCD,5
2026-01,6561,VER,2
2026-02,6561,PRE,3
2026-02,6561,PCD,6
2026-02,6561,VER,1
2026-03,6561,PRE,3
2026-03,6561,BON,2
2026-03,6561,PCD,5
2026-03,6561,PAP,1
2026-03,6561,VER,2
2026-04,6561,BON,1
2026-04,6561,PCD,10
2026-04,6561,PAP,2
2026-04,6561,VER,1
2026-01,6562,PRE,1
2026-01,6562,BON,1
2026-01,6562,PCD,8
2026-01,6562,PAP,2
2026-02,6562,PRE,3
2026-02,6562,BON,2
2026-02,6562,PCD,7
2026-02,6562,PAP,2
2026-03,6562,BON,2
2026-03,6562,PCD,6
2026-03,6562,PAP,1
2026-04,6562,PRE,1
2026-04,6562,BON,1
2026-04,6562,PCD,4
2026-04,6562,PAP,1
2026-04,6562,VER,1
2026-01,6563,PRE,4
2026-01,6563,BON,1
2026-01,6563,PCC,3
2026-01,6563,PCD,2
2026-01,6563,VER,1
2026-02,6563,PRE,4
2026-02,6563,PCD,7
2026-02,6563,VER,1
2026-03,6563,PRE,4
2026-03,6563,BON,2
2026-03,6563,PCD,5
2026-03,6563,PAP,1
2026-03,6563,VER,1
2026-04,6563,PRE,4
2026-04,6563,VER,1
2026-01,6564,PCC,3
2026-01,6564,PCD,5
2026-01,6564,PAP,1
2026-02,6564,PRE,1
2026-02,6564,BON,1
2026-02,6564,PCC,8
2026-02,6564,PCD,7
2026-02,6564,PAP,1
2026-03,6564,PRE,2
2026-03,6564,PCC,2
2026-03,6564,PCD,3
2026-03,6564,PAP,2
2026-04,6564,PRE,2
2026-04,6564,PCC,10
2026-04,6564,PCD,5
2026-04,6564,PAP,1
2026-04,6564,VER,1
2026-01,6565,PRE,3
2026-01,6565,PCD,2
2026-01,6565,PAP,2
